order_id,date,customer_id,category,product_name,quantity,unit_price,discount_pct,revenue,region,channel,payment_method,returned,customer_rating
ORD-10636,2024-10-10,CUST-156,Sports,Sports Item 37,1,59.56,0,59.56,South,Email,Credit Card,0,3.0
ORD-10637,2024-03-13,CUST-285,Home & Garden,Home & Garden Item 29,5,185.3,0.16,778.26,West,Organic Search,Apple Pay,0,3.5
ORD-10638,2024-11-30,CUST-195,Clothing,Clothing Item 23,1,27.92,0.08,25.69,East,Direct,Debit Card,0,
ORD-10639,2024-09-30,CUST-72,Sports,Sports Item 47,1,66.08,0,66.08,Northeast,Social Media,Apple Pay,0,
ORD-10640,2024-09-15,CUST-165,Home & Garden,Home & Garden Item 22,3,132.78,0.21,314.69,East,Email,Debit Card,0,
ORD-10641,2024-12-20,CUST-89,Clothing,Clothing Item 27,1,77.29,0,77.29,Northeast,Referral,Apple Pay,1,3.2
ORD-10642,2024-11-28,CUST-64,Beauty,Beauty Item 23,1,55.21,0.24,41.96,South,Direct,Debit Card,0,4.4
ORD-10643,2024-12-22,CUST-11,Electronics,Electronics Item 49,1,213.81,0.13,186.01,Midwest,Referral,Debit Card,0,
ORD-10644,2024-11-10,CUST-186,Beauty,Beauty Item 3,3,74.09,0,222.27,Midwest,Email,PayPal,0,
ORD-10645,2024-11-22,CUST-283,Books,Books Item 13,1,40.32,0,40.32,Northeast,Referral,PayPal,0,
ORD-10646,2024-03-06,CUST-141,Beauty,Beauty Item 13,1,26.42,0.26,19.55,West,Referral,Debit Card,0,4.5
ORD-10647,2024-01-02,CUST-209,Books,Books Item 18,1,39.74,0,39.74,West,Referral,Apple Pay,0,3.1
ORD-10648,2024-01-23,CUST-201,Beauty,Beauty Item 13,2,20.79,0.16,34.93,Midwest,Organic Search,Credit Card,0,1.9
ORD-10649,2024-12-19,CUST-33,Books,Books Item 41,1,42.01,0,42.01,West,Organic Search,Apple Pay,0,1.1
ORD-10650,2024-11-16,CUST-28,Home & Garden,Home & Garden Item 22,3,74.57,0,223.71,Northeast,Paid Ads,Credit Card,0,3.5
ORD-10651,2024-02-18,CUST-18,Beauty,Beauty Item 25,4,58.03,0,232.12,Midwest,Referral,Credit Card,1,1.2
ORD-10652,2024-08-14,CUST-29,Electronics,Electronics Item 36,3,258.22,0,774.66,West,Social Media,Apple Pay,0,3.5
ORD-10653,2024-07-29,CUST-220,Clothing,Clothing Item 40,5,93.37,0.14,401.49,Northeast,Organic Search,Debit Card,0,3.7
ORD-10654,2024-01-14,CUST-35,Books,Books Item 38,5,20.81,0,104.05,East,Direct,PayPal,0,2.0
ORD-10655,2024-08-03,CUST-31,Books,Books Item 9,5,25.01,0,125.05,Midwest,Direct,Apple Pay,0,3.6
ORD-10656,2024-07-02,CUST-176,Home & Garden,Home & Garden Item 19,5,170.28,0.04,817.34,Midwest,Organic Search,PayPal,0,
ORD-10657,2024-09-16,CUST-104,Sports,Sports Item 5,1,80.65,0,80.65,Midwest,Paid Ads,Apple Pay,0,4.9
ORD-10658,2024-11-03,CUST-154,Beauty,Beauty Item 27,3,77.14,0,231.42,Midwest,Paid Ads,Credit Card,0,4.2
ORD-10659,2024-01-22,CUST-110,Books,Books Item 16,2,42.12,0.21,66.55,South,Referral,Debit Card,0,2.5
ORD-10660,2024-07-23,CUST-59,Clothing,Clothing Item 10,1,55.15,0,55.15,Midwest,Email,PayPal,1,4.7
ORD-10661,2024-07-03,CUST-135,Electronics,Electronics Item 47,1,134.74,0,134.74,East,Social Media,PayPal,0,
ORD-10662,2024-01-12,CUST-195,Clothing,Clothing Item 42,3,104.46,0,313.38,West,Social Media,PayPal,0,2.0
ORD-10663,2024-07-09,CUST-34,Beauty,Beauty Item 8,2,83.38,0.3,116.73,East,Paid Ads,PayPal,0,
ORD-10664,2024-07-12,CUST-24,Beauty,Beauty Item 49,3,39.76,0,119.28,Northeast,Direct,PayPal,0,2.2
ORD-10665,2024-03-17,CUST-300,Home & Garden,Home & Garden Item 32,2,45.49,0.26,67.33,East,Referral,Credit Card,0,4.2
ORD-10666,2024-11-10,CUST-256,Electronics,Electronics Item 34,2,227.58,0.19,368.68,South,Paid Ads,Debit Card,0,3.1
ORD-10667,2024-09-04,CUST-299,Beauty,Beauty Item 42,4,50.66,0,202.64,West,Paid Ads,PayPal,0,2.8
ORD-10668,2024-04-30,CUST-192,Books,Books Item 17,2,20.02,0.17,33.23,Northeast,Organic Search,PayPal,0,2.2
ORD-10669,2024-09-22,CUST-219,Home & Garden,Home & Garden Item 29,2,125.09,0,250.18,South,Email,Apple Pay,0,3.0
ORD-10670,2024-05-19,CUST-184,Books,Books Item 6,1,15.46,0,15.46,Midwest,Direct,Credit Card,0,4.7
ORD-10671,2024-02-20,CUST-169,Electronics,Electronics Item 17,1,183.07,0,183.07,Midwest,Referral,Debit Card,0,
ORD-10672,2024-11-05,CUST-178,Clothing,Clothing Item 26,5,104.61,0,523.05,South,Direct,Credit Card,0,3.1
ORD-10673,2024-03-17,CUST-283,Books,Books Item 49,2,17.17,0.14,29.53,South,Referral,Apple Pay,0,1.3
ORD-10674,2024-04-06,CUST-192,Books,Books Item 9,4,16.55,0,66.2,Northeast,Paid Ads,Debit Card,0,1.0
ORD-10675,2024-12-03,CUST-276,Home & Garden,Home & Garden Item 20,3,71.32,0,213.96,Midwest,Direct,Credit Card,0,1.1
ORD-10676,2024-03-12,CUST-201,Clothing,Clothing Item 25,3,73.64,0.27,161.27,East,Email,Credit Card,0,1.8
ORD-10677,2024-02-25,CUST-284,Home & Garden,Home & Garden Item 12,5,181.79,0.09,827.14,West,Referral,Apple Pay,0,
ORD-10678,2024-04-11,CUST-36,Electronics,Electronics Item 30,4,160.15,0,640.6,West,Social Media,Credit Card,0,
ORD-10679,2024-07-29,CUST-36,Books,Books Item 25,2,44.63,0,89.26,East,Paid Ads,PayPal,0,4.3
ORD-10680,2024-12-06,CUST-235,Books,Books Item 18,2,30.73,0.18,50.4,East,Organic Search,PayPal,0,4.3
ORD-10681,2024-11-05,CUST-237,Clothing,Clothing Item 37,5,52.1,0,260.5,West,Referral,Credit Card,0,
ORD-10682,2024-08-21,CUST-92,Home & Garden,Home & Garden Item 40,3,96.16,0.25,216.36,South,Email,Apple Pay,0,1.7
ORD-10683,2024-10-18,CUST-81,Electronics,Electronics Item 18,4,284.59,0,1138.36,Northeast,Social Media,Credit Card,0,3.9
ORD-10684,2024-04-21,CUST-40,Books,Books Item 49,4,44.73,0,178.92,West,Direct,Debit Card,0,1.7
ORD-10685,2024-04-16,CUST-237,Sports,Sports Item 25,1,85.46,0,85.46,Midwest,Referral,Apple Pay,0,2.6
ORD-10686,2024-01-06,CUST-238,Home & Garden,Home & Garden Item 32,1,143.86,0,143.86,South,Organic Search,Credit Card,0,2.0
ORD-10687,2024-08-12,CUST-52,Clothing,Clothing Item 12,4,96.34,0.05,366.09,Midwest,Organic Search,Apple Pay,1,
ORD-10688,2024-12-09,CUST-18,Electronics,Electronics Item 44,3,121.05,0,363.15,Northeast,Paid Ads,Apple Pay,0,4.3
ORD-10689,2024-09-24,CUST-3,Beauty,Beauty Item 4,1,44.84,0,44.84,South,Paid Ads,PayPal,1,2.0
ORD-10690,2024-02-16,CUST-33,Electronics,Electronics Item 15,4,83.38,0,333.52,West,Referral,PayPal,0,1.2
ORD-10691,2024-09-19,CUST-203,Electronics,Electronics Item 28,3,171.8,0.19,417.47,West,Paid Ads,PayPal,0,
ORD-10692,2024-06-14,CUST-235,Clothing,Clothing Item 15,1,58.69,0,58.69,West,Referral,Debit Card,0,2.5
ORD-10693,2024-02-04,CUST-53,Clothing,Clothing Item 46,4,49.64,0,198.56,Northeast,Direct,PayPal,0,
ORD-10694,2024-02-18,CUST-69,Sports,Sports Item 22,3,147.77,0.2,354.65,East,Referral,Debit Card,0,3.7
ORD-10695,2024-02-04,CUST-120,Home & Garden,Home & Garden Item 33,1,128.78,0,128.78,Northeast,Referral,Credit Card,0,
ORD-10696,2024-11-11,CUST-41,Electronics,Electronics Item 4,3,145.92,0,437.76,East,Social Media,Apple Pay,0,
ORD-10697,2024-03-18,CUST-228,Books,Books Item 48,2,32.11,0,64.22,Midwest,Paid Ads,Debit Card,0,4.1
ORD-10698,2024-01-21,CUST-170,Sports,Sports Item 22,4,107.77,0,431.08,East,Paid Ads,Credit Card,1,3.7
ORD-10699,2024-05-07,CUST-227,Beauty,Beauty Item 41,2,60.06,0,120.12,West,Organic Search,Apple Pay,0,
ORD-10700,2024-04-08,CUST-282,Electronics,Electronics Item 14,2,356.48,0,712.96,East,Direct,Credit Card,0,2.9
ORD-10701,2024-03-25,CUST-147,Beauty,Beauty Item 37,2,34.64,0,69.28,South,Referral,PayPal,0,
ORD-10702,2024-09-03,CUST-259,Electronics,Electronics Item 40,3,194.47,0,583.41,South,Paid Ads,Apple Pay,0,
ORD-10703,2024-07-14,CUST-90,Books,Books Item 17,1,36.32,0.18,29.78,South,Email,Debit Card,0,2.5
ORD-10704,2024-11-06,CUST-3,Books,Books Item 1,1,21.0,0.06,19.74,Northeast,Referral,Debit Card,0,4.7
ORD-10705,2024-07-21,CUST-37,Beauty,Beauty Item 27,3,44.38,0,133.14,West,Organic Search,Apple Pay,0,1.6
ORD-10706,2024-08-11,CUST-30,Home & Garden,Home & Garden Item 42,3,113.94,0,341.82,South,Email,PayPal,0,
ORD-10707,2024-01-18,CUST-76,Home & Garden,Home & Garden Item 17,1,142.12,0.08,130.75,East,Direct,PayPal,0,
ORD-10708,2024-02-17,CUST-266,Beauty,Beauty Item 13,4,45.34,0,181.36,South,Paid Ads,Apple Pay,0,
ORD-10709,2024-06-03,CUST-211,Sports,Sports Item 49,5,109.02,0,545.1,West,Organic Search,Debit Card,0,2.1
ORD-10710,2024-04-17,CUST-252,Beauty,Beauty Item 1,4,66.43,0,265.72,West,Organic Search,Apple Pay,0,3.6
ORD-10711,2024-08-08,CUST-57,Clothing,Clothing Item 29,2,56.22,0.06,105.69,Northeast,Paid Ads,PayPal,0,
ORD-10712,2024-04-03,CUST-56,Clothing,Clothing Item 41,3,110.97,0.13,289.63,East,Organic Search,Debit Card,0,
ORD-10713,2024-03-04,CUST-52,Home & Garden,Home & Garden Item 1,1,88.82,0,88.82,West,Social Media,Credit Card,0,4.2
ORD-10714,2024-01-22,CUST-137,Electronics,Electronics Item 32,2,231.7,0,463.4,South,Social Media,Apple Pay,0,3.7
ORD-10715,2024-06-24,CUST-183,Home & Garden,Home & Garden Item 22,2,178.65,0.11,318.0,West,Organic Search,Apple Pay,1,2.6
ORD-10716,2024-03-12,CUST-128,Electronics,Electronics Item 24,5,111.87,0,559.35,South,Direct,Apple Pay,0,3.6
ORD-10717,2024-01-02,CUST-167,Beauty,Beauty Item 44,3,18.66,0,55.98,South,Paid Ads,Apple Pay,1,3.5
ORD-10718,2024-02-11,CUST-52,Home & Garden,Home & Garden Item 47,4,178.36,0.14,613.56,South,Social Media,PayPal,0,4.5
ORD-10719,2024-10-19,CUST-281,Beauty,Beauty Item 30,5,19.72,0,98.6,East,Email,Credit Card,0,3.2
ORD-10720,2024-05-04,CUST-15,Clothing,Clothing Item 11,2,90.29,0.03,175.16,Midwest,Email,Debit Card,0,
ORD-10721,2024-05-11,CUST-252,Beauty,Beauty Item 6,4,84.11,0.2,269.15,Midwest,Paid Ads,Credit Card,0,2.5
ORD-10722,2024-07-14,CUST-133,Beauty,Beauty Item 8,5,85.14,0,425.7,Midwest,Organic Search,Credit Card,0,
ORD-10723,2024-10-30,CUST-195,Clothing,Clothing Item 37,1,74.06,0,74.06,West,Social Media,Credit Card,0,1.8
ORD-10724,2024-07-17,CUST-114,Books,Books Item 7,3,36.77,0.28,79.42,South,Organic Search,Apple Pay,0,4.3
ORD-10725,2024-05-31,CUST-18,Clothing,Clothing Item 39,4,83.7,0,334.8,Midwest,Social Media,Credit Card,0,
ORD-10726,2024-12-27,CUST-193,Sports,Sports Item 4,4,105.73,0,422.92,Midwest,Paid Ads,PayPal,0,4.7
ORD-10727,2024-04-25,CUST-154,Beauty,Beauty Item 43,1,82.12,0.26,60.77,East,Organic Search,Apple Pay,0,3.7
ORD-10728,2024-06-27,CUST-281,Books,Books Item 26,4,11.59,0.08,42.65,West,Paid Ads,Debit Card,0,3.3
ORD-10729,2024-01-28,CUST-248,Beauty,Beauty Item 19,3,49.53,0,148.59,East,Paid Ads,PayPal,0,1.8
ORD-10730,2024-11-29,CUST-76,Electronics,Electronics Item 25,3,292.79,0,878.37,South,Referral,PayPal,0,1.4
ORD-10731,2024-08-30,CUST-223,Clothing,Clothing Item 10,1,33.06,0,33.06,South,Paid Ads,Credit Card,0,
ORD-10732,2024-07-22,CUST-46,Books,Books Item 50,3,33.77,0.2,81.05,South,Referral,Apple Pay,0,
ORD-10733,2024-11-30,CUST-261,Books,Books Item 15,3,9.42,0,28.26,West,Direct,Apple Pay,0,
ORD-10734,2024-02-18,CUST-65,Sports,Sports Item 7,2,76.08,0.21,120.21,Midwest,Organic Search,PayPal,0,3.8
ORD-10735,2024-07-20,CUST-300,Sports,Sports Item 35,5,124.02,0,620.1,West,Paid Ads,Credit Card,1,
ORD-10736,2024-11-02,CUST-21,Beauty,Beauty Item 9,2,17.87,0,35.74,Northeast,Paid Ads,PayPal,0,
ORD-10737,2024-05-11,CUST-279,Electronics,Electronics Item 11,1,368.98,0,368.98,South,Referral,Credit Card,0,
ORD-10738,2024-01-24,CUST-161,Sports,Sports Item 34,3,109.1,0,327.3,Midwest,Direct,PayPal,0,3.7
ORD-10739,2024-01-23,CUST-69,Clothing,Clothing Item 39,1,39.43,0,39.43,Northeast,Paid Ads,Debit Card,0,
ORD-10740,2024-11-14,CUST-84,Books,Books Item 26,1,28.79,0,28.79,South,Organic Search,Debit Card,0,4.8
ORD-10741,2024-03-14,CUST-99,Sports,Sports Item 46,2,38.47,0.3,53.86,Midwest,Direct,PayPal,0,1.6
ORD-10742,2024-08-10,CUST-273,Books,Books Item 8,1,43.7,0,43.7,Northeast,Email,Credit Card,0,1.4
ORD-10743,2024-06-19,CUST-194,Home & Garden,Home & Garden Item 15,2,167.83,0,335.66,South,Organic Search,Credit Card,1,
ORD-10744,2024-06-05,CUST-145,Sports,Sports Item 36,4,41.46,0,165.84,Midwest,Direct,Credit Card,0,1.7
ORD-10745,2024-07-18,CUST-207,Clothing,Clothing Item 31,3,95.05,0.24,216.71,Northeast,Paid Ads,Debit Card,0,
ORD-10746,2024-09-19,CUST-137,Beauty,Beauty Item 4,2,63.53,0,127.06,Midwest,Referral,PayPal,0,2.7
ORD-10747,2024-08-22,CUST-220,Clothing,Clothing Item 34,4,111.26,0.15,378.28,East,Social Media,Credit Card,0,2.6
ORD-10748,2024-06-09,CUST-295,Electronics,Electronics Item 4,1,98.01,0,98.01,West,Referral,Debit Card,0,3.0
ORD-10749,2024-01-06,CUST-273,Books,Books Item 45,5,42.57,0,212.85,West,Email,Credit Card,0,4.6
ORD-10750,2024-01-04,CUST-271,Beauty,Beauty Item 44,4,66.68,0.07,248.05,Northeast,Organic Search,Apple Pay,0,3.7
ORD-10751,2024-09-25,CUST-217,Clothing,Clothing Item 32,2,29.26,0.15,49.74,South,Paid Ads,Debit Card,0,2.4
ORD-10752,2024-12-13,CUST-136,Clothing,Clothing Item 14,5,99.07,0.09,450.77,West,Referral,Apple Pay,0,
ORD-10753,2024-06-05,CUST-250,Beauty,Beauty Item 4,5,75.3,0,376.5,Midwest,Organic Search,Apple Pay,0,2.4
ORD-10754,2024-01-03,CUST-102,Home & Garden,Home & Garden Item 6,2,97.81,0,195.62,Northeast,Direct,PayPal,0,4.7
ORD-10755,2024-01-04,CUST-220,Clothing,Clothing Item 12,3,42.85,0,128.55,Northeast,Social Media,Credit Card,0,3.6
ORD-10756,2024-08-12,CUST-102,Clothing,Clothing Item 8,2,54.34,0,108.68,East,Social Media,Credit Card,0,
ORD-10757,2024-08-03,CUST-246,Beauty,Beauty Item 43,3,80.57,0,241.71,Midwest,Organic Search,Apple Pay,0,3.0
ORD-10758,2024-12-15,CUST-200,Beauty,Beauty Item 9,2,40.24,0.26,59.56,West,Organic Search,Credit Card,0,
ORD-10759,2024-06-25,CUST-176,Sports,Sports Item 28,1,122.09,0,122.09,Northeast,Referral,Credit Card,0,2.2
ORD-10760,2024-09-05,CUST-128,Electronics,Electronics Item 18,4,149.32,0,597.28,West,Social Media,PayPal,0,2.7
ORD-10761,2024-08-30,CUST-77,Beauty,Beauty Item 15,1,66.58,0,66.58,West,Paid Ads,Apple Pay,0,
ORD-10762,2024-04-08,CUST-195,Clothing,Clothing Item 27,4,24.09,0,96.36,Northeast,Social Media,PayPal,0,
ORD-10763,2024-08-06,CUST-144,Books,Books Item 23,1,27.36,0.09,24.9,South,Paid Ads,Debit Card,0,1.7
ORD-10764,2024-01-01,CUST-52,Electronics,Electronics Item 28,3,138.59,0,415.77,East,Social Media,Apple Pay,0,2.2
ORD-10765,2024-02-19,CUST-186,Beauty,Beauty Item 48,1,65.31,0.04,62.7,Northeast,Direct,Debit Card,0,
ORD-10766,2024-05-21,CUST-62,Clothing,Clothing Item 3,5,57.06,0.04,273.89,Northeast,Referral,PayPal,0,
ORD-10767,2024-08-16,CUST-104,Electronics,Electronics Item 35,1,357.55,0.09,325.37,East,Organic Search,PayPal,0,
ORD-10768,2024-10-08,CUST-178,Beauty,Beauty Item 24,3,79.91,0.25,179.8,South,Referral,Credit Card,0,1.3
ORD-10769,2024-08-02,CUST-67,Sports,Sports Item 19,5,124.91,0,624.55,West,Direct,Credit Card,0,3.8
ORD-10770,2024-07-22,CUST-197,Books,Books Item 36,5,40.33,0.05,191.57,South,Email,Debit Card,0,
ORD-10771,2024-01-02,CUST-234,Clothing,Clothing Item 33,5,42.1,0.26,155.77,Northeast,Social Media,Debit Card,0,2.2
ORD-10772,2024-05-17,CUST-21,Sports,Sports Item 41,1,50.53,0,50.53,East,Social Media,PayPal,0,
ORD-10773,2024-01-27,CUST-178,Beauty,Beauty Item 41,2,86.77,0,173.54,Northeast,Social Media,Debit Card,0,
ORD-10774,2024-12-27,CUST-167,Sports,Sports Item 4,3,116.65,0,349.95,West,Social Media,PayPal,0,2.1
ORD-10775,2024-05-11,CUST-196,Electronics,Electronics Item 42,5,272.2,0.28,979.92,Midwest,Referral,PayPal,0,1.9
ORD-10776,2024-05-17,CUST-223,Clothing,Clothing Item 24,5,79.18,0.12,348.39,East,Email,Credit Card,0,2.8
ORD-10777,2024-03-31,CUST-84,Clothing,Clothing Item 12,5,66.65,0.19,269.93,South,Referral,PayPal,1,
ORD-10778,2024-02-06,CUST-71,Books,Books Item 47,2,25.38,0.12,44.67,West,Direct,Credit Card,0,1.1
ORD-10779,2024-01-07,CUST-7,Beauty,Beauty Item 1,1,26.75,0.08,24.61,West,Direct,Debit Card,0,1.3
ORD-10780,2024-03-12,CUST-125,Books,Books Item 4,5,41.13,0.09,187.14,Northeast,Referral,Debit Card,0,1.5
ORD-10781,2024-01-23,CUST-73,Electronics,Electronics Item 1,5,164.02,0,820.1,East,Organic Search,PayPal,0,1.6
ORD-10782,2024-12-01,CUST-58,Home & Garden,Home & Garden Item 32,2,175.75,0.21,277.69,East,Organic Search,PayPal,0,
ORD-10783,2024-05-24,CUST-44,Home & Garden,Home & Garden Item 3,1,129.85,0,129.85,Northeast,Paid Ads,PayPal,0,2.3
ORD-10784,2024-04-02,CUST-179,Beauty,Beauty Item 7,4,28.02,0.09,101.99,Midwest,Email,Debit Card,0,4.2
ORD-10785,2024-12-30,CUST-76,Electronics,Electronics Item 25,1,333.51,0.23,256.8,South,Referral,Apple Pay,0,1.5
ORD-10786,2024-08-06,CUST-198,Beauty,Beauty Item 23,3,27.63,0,82.89,Midwest,Email,Apple Pay,0,4.9
ORD-10787,2024-11-04,CUST-282,Beauty,Beauty Item 32,3,27.18,0.28,58.71,Northeast,Direct,Apple Pay,0,4.3
ORD-10788,2024-07-15,CUST-113,Electronics,Electronics Item 45,5,289.48,0,1447.4,West,Paid Ads,Debit Card,0,
ORD-10789,2024-01-09,CUST-179,Home & Garden,Home & Garden Item 24,5,108.59,0,542.95,East,Social Media,Apple Pay,0,
ORD-10790,2024-10-09,CUST-61,Books,Books Item 45,2,16.59,0,33.18,East,Email,Credit Card,0,2.7
ORD-10791,2024-01-28,CUST-81,Beauty,Beauty Item 2,1,63.89,0,63.89,East,Social Media,PayPal,0,
ORD-10792,2024-02-09,CUST-241,Electronics,Electronics Item 48,5,324.32,0,1621.6,East,Referral,Debit Card,0,3.9
ORD-10793,2024-08-15,CUST-17,Beauty,Beauty Item 39,1,37.57,0,37.57,East,Direct,PayPal,0,
ORD-10794,2024-08-04,CUST-117,Beauty,Beauty Item 28,4,56.29,0.28,162.12,East,Social Media,Credit Card,0,4.9
ORD-10795,2024-03-05,CUST-287,Beauty,Beauty Item 39,2,45.53,0,91.06,West,Referral,Apple Pay,0,3.6
ORD-10796,2024-07-26,CUST-139,Books,Books Item 7,2,10.97,0,21.94,West,Organic Search,Debit Card,0,4.4
ORD-10797,2024-01-15,CUST-6,Clothing,Clothing Item 49,3,37.15,0,111.45,Midwest,Paid Ads,PayPal,0,1.1
ORD-10798,2024-05-17,CUST-24,Electronics,Electronics Item 4,5,244.44,0,1222.2,Midwest,Organic Search,Debit Card,0,
ORD-10799,2024-07-01,CUST-183,Home & Garden,Home & Garden Item 9,4,112.53,0,450.12,West,Social Media,Apple Pay,0,3.0
ORD-10800,2024-09-14,CUST-20,Clothing,Clothing Item 19,1,75.35,0,75.35,East,Paid Ads,Apple Pay,0,
ORD-10801,2024-11-16,CUST-83,Electronics,Electronics Item 33,2,340.32,0.2,544.51,Northeast,Referral,Debit Card,0,1.5
ORD-10802,2024-05-28,CUST-199,Home & Garden,Home & Garden Item 16,5,165.89,0,829.45,East,Direct,Credit Card,0,3.3
ORD-10803,2024-09-11,CUST-45,Electronics,Electronics Item 32,1,117.79,0.16,98.94,West,Email,Debit Card,0,
ORD-10804,2024-05-31,CUST-92,Clothing,Clothing Item 46,1,47.71,0,47.71,South,Social Media,Apple Pay,0,4.1
ORD-10805,2024-08-14,CUST-147,Beauty,Beauty Item 26,2,83.29,0.15,141.59,South,Direct,PayPal,0,3.0
ORD-10806,2024-11-15,CUST-22,Home & Garden,Home & Garden Item 40,3,50.02,0,150.06,West,Referral,PayPal,0,3.2
ORD-10807,2024-03-20,CUST-115,Electronics,Electronics Item 25,3,187.75,0,563.25,South,Referral,Credit Card,0,2.9
ORD-10808,2024-09-30,CUST-222,Books,Books Item 13,1,12.09,0.28,8.7,South,Social Media,Credit Card,0,5.0
ORD-10809,2024-09-05,CUST-241,Clothing,Clothing Item 10,4,32.79,0,131.16,East,Social Media,Credit Card,0,4.1
ORD-10810,2024-02-01,CUST-12,Home & Garden,Home & Garden Item 49,4,184.28,0,737.12,South,Social Media,Debit Card,0,1.3
ORD-10811,2024-02-05,CUST-110,Home & Garden,Home & Garden Item 43,4,49.76,0.14,171.17,Midwest,Paid Ads,Credit Card,0,
ORD-10812,2024-08-07,CUST-244,Home & Garden,Home & Garden Item 35,3,62.18,0,186.54,East,Referral,Apple Pay,0,3.8
ORD-10813,2024-07-18,CUST-297,Electronics,Electronics Item 40,5,309.92,0,1549.6,East,Social Media,Debit Card,1,
ORD-10814,2024-08-22,CUST-209,Clothing,Clothing Item 17,4,100.29,0,401.16,Northeast,Referral,Credit Card,0,4.8
ORD-10815,2024-03-05,CUST-97,Beauty,Beauty Item 27,4,62.22,0,248.88,Northeast,Paid Ads,Apple Pay,1,
ORD-10816,2024-04-17,CUST-155,Clothing,Clothing Item 20,5,108.46,0,542.3,Northeast,Organic Search,Apple Pay,0,2.8
ORD-10817,2024-07-29,CUST-172,Home & Garden,Home & Garden Item 8,3,161.73,0,485.19,East,Email,Apple Pay,0,3.2
ORD-10818,2024-03-24,CUST-146,Sports,Sports Item 45,4,75.79,0.21,239.5,Northeast,Organic Search,Credit Card,0,1.4
ORD-10819,2024-11-28,CUST-279,Electronics,Electronics Item 7,5,354.75,0,1773.75,South,Direct,Credit Card,0,4.4
ORD-10820,2024-04-18,CUST-64,Clothing,Clothing Item 23,4,72.14,0,288.56,South,Email,Apple Pay,0,
ORD-10821,2024-07-10,CUST-213,Clothing,Clothing Item 44,5,48.02,0.08,220.89,East,Organic Search,Apple Pay,0,
ORD-10822,2024-01-14,CUST-163,Clothing,Clothing Item 22,3,98.17,0,294.51,East,Direct,Apple Pay,0,
ORD-10823,2024-07-19,CUST-66,Clothing,Clothing Item 41,5,80.5,0.24,305.9,South,Referral,PayPal,0,2.3
ORD-10824,2024-03-22,CUST-201,Books,Books Item 49,2,12.58,0.15,21.39,Midwest,Direct,PayPal,0,1.8
ORD-10825,2024-02-17,CUST-279,Electronics,Electronics Item 6,4,78.46,0.05,298.15,Northeast,Email,Credit Card,0,1.5
ORD-10826,2024-08-20,CUST-126,Beauty,Beauty Item 47,3,30.56,0.07,85.26,South,Social Media,Credit Card,0,
ORD-10827,2024-03-14,CUST-236,Beauty,Beauty Item 39,1,62.19,0,62.19,West,Organic Search,PayPal,0,
ORD-10828,2024-04-02,CUST-201,Electronics,Electronics Item 7,1,223.27,0,223.27,South,Organic Search,Apple Pay,0,
ORD-10829,2024-11-16,CUST-231,Electronics,Electronics Item 11,2,281.2,0,562.4,East,Social Media,Credit Card,0,3.6
ORD-10830,2024-11-19,CUST-280,Sports,Sports Item 1,1,44.06,0,44.06,East,Direct,Debit Card,0,1.8
ORD-10831,2024-01-16,CUST-112,Sports,Sports Item 2,1,92.16,0.06,86.63,Midwest,Paid Ads,PayPal,0,
ORD-10832,2024-12-20,CUST-283,Clothing,Clothing Item 42,3,47.13,0,141.39,Midwest,Email,Apple Pay,0,4.8
ORD-10833,2024-04-08,CUST-53,Home & Garden,Home & Garden Item 38,2,67.18,0.22,104.8,Northeast,Social Media,PayPal,0,4.8
ORD-10834,2024-09-06,CUST-197,Books,Books Item 28,4,24.25,0.24,73.72,East,Direct,Debit Card,0,3.5
ORD-10835,2024-02-02,CUST-272,Books,Books Item 23,2,41.02,0.08,75.48,South,Organic Search,Credit Card,0,
ORD-10836,2024-06-14,CUST-191,Books,Books Item 10,2,21.88,0,43.76,Midwest,Organic Search,Credit Card,0,1.0
ORD-10837,2024-06-17,CUST-34,Clothing,Clothing Item 25,4,73.57,0,294.28,Midwest,Direct,PayPal,0,1.4
ORD-10838,2024-05-22,CUST-216,Beauty,Beauty Item 44,5,83.74,0.2,334.96,South,Social Media,Debit Card,0,
ORD-10839,2024-01-26,CUST-232,Books,Books Item 11,4,10.68,0,42.72,Northeast,Social Media,Apple Pay,0,
ORD-10840,2024-01-11,CUST-146,Home & Garden,Home & Garden Item 9,1,134.05,0.3,93.84,South,Organic Search,Credit Card,0,1.1
ORD-10841,2024-08-28,CUST-205,Electronics,Electronics Item 6,4,291.98,0,1167.92,Northeast,Social Media,Apple Pay,0,2.6
ORD-10842,2024-12-22,CUST-53,Books,Books Item 2,4,39.55,0.04,151.87,East,Organic Search,Credit Card,0,
ORD-10843,2024-06-14,CUST-189,Beauty,Beauty Item 35,4,33.34,0,133.36,West,Referral,Credit Card,0,
ORD-10844,2024-01-23,CUST-195,Electronics,Electronics Item 18,1,359.14,0,359.14,East,Paid Ads,Apple Pay,0,
ORD-10845,2024-06-12,CUST-63,Clothing,Clothing Item 34,5,102.4,0.12,450.56,Northeast,Paid Ads,Apple Pay,0,4.9
ORD-10846,2024-06-13,CUST-43,Beauty,Beauty Item 23,4,33.31,0,133.24,Northeast,Paid Ads,PayPal,0,1.3
ORD-10847,2024-09-10,CUST-97,Electronics,Electronics Item 32,2,78.94,0,157.88,West,Social Media,PayPal,0,4.0
